,Computer Time (microseconds),Arduino Time (seconds),pulseTime (microseconds)
480,1760002059127376.0,219834728.0,3293.0
481,1760002059127530.0,219861256.0,3270.0
482,1760002059127682.0,219887768.0,3262.0
483,1760002059127836.0,219914312.0,3286.0
484,1760002059127989.0,219940840.0,3284.0
485,1760002059128147.0,219967412.0,3326.0
486,1760002059128303.0,219993988.0,3326.0
487,1760002059128456.0,220020540.0,3301.0
488,1760002059128607.0,220047092.0,3301.0
489,1760002059128759.0,220073668.0,3325.0
490,1760002059128914.0,220100260.0,3342.0
491,1760002059129074.0,220126780.0,3268.0
492,1760002059129240.0,220153276.0,3239.0
493,1760002059129395.0,220179784.0,3258.0
494,1760002059129548.0,220206260.0,3222.0
495,1760002059129704.0,220232776.0,3263.0
496,1760002059129858.0,220259288.0,3268.0
497,1760002059130011.0,220285820.0,3285.0
498,1760002059130165.0,220312352.0,3285.0
499,1760002059130319.0,220338932.0,3334.0
500,1760002059130474.0,220365488.0,3310.0
501,1760002059130629.0,220392048.0,3310.0
502,1760002059130784.0,220418604.0,3309.0
503,1760002059130940.0,220445132.0,3284.0
504,1760002059131095.0,220471680.0,3301.0
505,1760002059131254.0,220498204.0,3275.0
506,1760002059131425.0,220524728.0,3270.0
507,1760002059131592.0,220551244.0,3262.0
508,1760002059131765.0,220577752.0,3269.0
509,1760002059131920.0,220604268.0,3269.0
510,1760002059132080.0,220630788.0,3268.0
511,1760002059132235.0,220657272.0,3239.0
512,1760002059132408.0,220683760.0,3238.0
513,1760002059132572.0,220710272.0,3258.0
514,1760002059132731.0,220736776.0,3256.0
515,1760002059132900.0,220763256.0,3223.0
516,1760002059133058.0,220789736.0,3228.0
517,1760002059133221.0,220816212.0,3229.0
518,1760002059133388.0,220842688.0,3227.0
519,1760002059133555.0,220869136.0,3199.0
520,1760002059133717.0,220895580.0,3198.0
521,1760002059134076.0,220922032.0,3193.0
522,1760002059134395.0,220948484.0,3199.0
523,1760002059134562.0,220974928.0,3198.0
524,1760002059134718.0,221001372.0,3199.0
525,1760002059134876.0,221027820.0,3198.0
526,1760002059135033.0,221054268.0,3198.0
527,1760002059135188.0,221080716.0,3192.0
528,1760002059135342.0,221107164.0,3199.0
529,1760002059135500.0,221133616.0,3199.0
530,1760002059135654.0,221160064.0,3199.0
531,1760002059135812.0,221186484.0,3168.0
532,1760002059135966.0,221212900.0,3168.0
533,1760002059136129.0,221239344.0,3189.0
534,1760002059136288.0,221265748.0,3159.0
535,1760002059136441.0,221292124.0,3129.0
536,1760002059136599.0,221318500.0,3128.0
537,1760002059136755.0,221344896.0,3143.0
538,1760002059136968.0,221371264.0,3120.0
539,1760002059137128.0,221397628.0,3119.0
540,1760002059137283.0,221424000.0,3119.0
541,1760002059137442.0,221450364.0,3116.0
542,1760002059137596.0,221475316.0,1704.0
543,1760002059137751.0,221500276.0,1725.0
544,1760002059137912.0,221525256.0,1734.0
545,1760002059138066.0,221550216.0,1719.0
546,1760002059138223.0,221575136.0,1678.0
547,1760002059138377.0,221599488.0,1118.0
548,1760002059138531.0,221623764.0,1043.0
549,1760002059138686.0,221649116.0,2111.0
550,1760002059138856.0,221675604.0,3233.0
551,1760002059139012.0,221702092.0,3249.0
552,1760002059139170.0,221728596.0,3258.0
553,1760002059139318.0,221752800.0,968.0
554,1760002059139472.0,221779292.0,3293.0
555,1760002059139620.0,221803500.0,968.0
556,1760002059139769.0,221827636.0,949.0
557,1760002059139921.0,221851752.0,931.0
558,1760002059140070.0,221875864.0,931.0
559,1760002059140218.0,221899860.0,811.0
560,1760002059140367.0,221923832.0,791.0
561,1760002059140515.0,221947768.0,757.0
562,1760002059140667.0,221971664.0,711.0
563,1760002059140816.0,221995520.0,671.0
564,1760002059140965.0,222019320.0,618.0
565,1760002059141113.0,222043184.0,677.0
566,1760002059141261.0,222067348.0,986.0
567,1760002059141409.0,222091244.0,717.0
568,1760002059141561.0,222115080.0,651.0
569,1760002059141709.0,222138856.0,592.0
570,1760002059141857.0,222162652.0,617.0
